,chembl_id,entity_id,pref_name,canonical_smiles,indication_name
3696,CHEMBL358850,236686,D-LACTIC ACID,C[C@@H](O)C(=O)O,"A list of medical conditions: acute pancreatitis, burn, cardiovascular disease, cataract, Dengue Hemorrhagic Fever, hearing loss, heart failure, hypotension, Hypovolemia, intestinal disease, ischemia reperfusion injury, pancreatitis, post operative nausea and vomiting, prostate cancer, septic shock, Shock"
3697,CHEMBL3590106,1951262,ULIXERTINIB,CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)c(Cl)cn1,"A list of medical conditions: acute myeloid leukemia, myelodysplastic syndrome, neoplasm, pancreatic carcinoma"
3698,CHEMBL3590187,1951344,CLASCOTERONE,CCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,"A list of medical conditions: acne, androgenetic alopecia"
3699,CHEMBL3590674,1951836,ABT-639,O=C(c1cc(S(=O)(=O)Nc2ccccc2F)c(F)cc1Cl)N1CCN2CCC[C@@H]2C1,A list of medical conditions: neuropathic pain
3700,CHEMBL359164,249301,TROXACITABINE,Nc1ccn([C@@H]2CO[C@H](CO)O2)c(=O)n1,A list of medical conditions: leukemia
3701,CHEMBL359744,462435,DOXORUBICIN HYDROCHLORIDE,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,"A list of medical conditions: acute lymphoblastic leukemia, acute myeloid leukemia, acute myelomonocytic leukemia, adrenal cortex carcinoma, adrenal gland pheochromocytoma, AIDS, alveolar rhabdomyosarcoma, alveolar soft part sarcoma, anaplastic large cell lymphoma, angiosarcoma, autoimmune thrombocytopenic purpura, B-cell acute lymphoblastic leukemia, Blast Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive, bone sarcoma, breast cancer, breast carcinoma"
3702,CHEMBL3597971,1954930,SELTOREXANT,Cc1cc(C)nc(N2CC3CN(C(=O)c4c(F)cccc4-n4nccn4)CC3C2)n1,"A list of medical conditions: Alzheimer disease, insomnia, kidney disease, liver disease, major depressive disorder, obstructive sleep apnea"
3703,CHEMBL359965,309764,ALLICIN,C=CCS[S+]([O-])CC=C,A list of medical conditions: follicular lymphoma
3704,CHEMBL36,2080,PYRIMETHAMINE,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,"A list of medical conditions: anemia (phenotype), cerebral toxoplasmosis, Chorioretinitis, chronic lymphocytic leukemia, congenital toxoplasmosis, depressive disorder, familial amyotrophic lateral sclerosis, HIV-1 infection, HIV infection, malaria, myelodysplastic syndrome, Plasmodium falciparum malaria, Plasmodium vivax malaria, pneumocystosis, pregnancy, premature birth"
3705,CHEMBL3601398,1956292,CGM-097,COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CCN(C)C(=O)C4)CC3)cc1)C(=O)C2,A list of medical conditions: neoplasm
3706,CHEMBL3601411,1956306,TEGAVIVINT,C[C@@H]1C[C@H](C)CN(S(=O)(=O)c2ccc3c(c2)C(=NO)c2cc(S(=O)(=O)N4C[C@H](C)C[C@H](C)C4)ccc2C3=NO)C1,"A list of medical conditions: Desmoid-type fibromatosis, leukemia, non-small cell lung carcinoma"
3707,CHEMBL360216,314234,CYCLO(PROLYLGLYCYL),O=C1NCC(=O)N2CCC[C@@H]12,"A list of medical conditions: COVID-19, severe acute respiratory syndrome"
3708,CHEMBL360328,301194,LORCASERIN,C[C@H]1CNCCc2ccc(Cl)cc21,"A list of medical conditions: cannabis dependence, cardiovascular disease, cocaine dependence, drug dependence, kidney disease, liver disease, nicotine dependence, obesity, opioid dependence, opioid use disorder, peripheral neuropathy"
3709,CHEMBL360861,308611,NIFEKALANT,Cn1c(NCCN(CCO)CCCc2ccc([N+](=O)[O-])cc2)cc(=O)n(C)c1=O,A list of medical conditions: atrial fibrillation
3710,CHEMBL3608680,1959536,FEZOLINETANT,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1,"A list of medical conditions: Hot flashes, kidney disease, liver disease"
3711,CHEMBL361497,316347,ARTESUNATE,C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,"A list of medical conditions: allergic conjunctivitis, breast cancer, colorectal carcinoma, COVID-19, Crohn's disease, cytomegalovirus infection, Fever, Friedreich ataxia, hepatocellular carcinoma, malaria, neoplasm, Plasmodium falciparum malaria, Plasmodium vivax malaria, schistosomiasis, urinary schistosomiasis"
3712,CHEMBL361506,314132,PENTAMIDINE ISETHIONATE,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO,"A list of medical conditions: HIV infection, Leishmaniasis, non-small cell lung carcinoma, pneumocystosis, pneumocystosis, pneumonia, severe cutaneous adverse reaction, trypanosomiasis"
3713,CHEMBL3617964,1964313,ALVELESTAT,Cc1c(-c2ccnn2C)cc(C(=O)NCc2ccc(S(C)(=O)=O)cn2)c(=O)n1-c1cccc(C(F)(F)F)c1,"A list of medical conditions: Bronchiectasis, chronic obstructive pulmonary disease, COVID-19, cystic fibrosis, hematopoietic and lymphoid cell neoplasm"
3714,CHEMBL361812,302297,RAMATROBAN,O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,A list of medical conditions: asthma
3715,CHEMBL3621969,1965646,FIPAXALPARANT,COc1ccc(C(=O)NC2(C(=O)O)Cc3ccccc3C2)cc1OCCc1cccc(C)c1,A list of medical conditions: idiopathic pulmonary fibrosis
3716,CHEMBL3621988,1965665,TUCIDINOSTAT,Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)cc1,"A list of medical conditions: acute lymphoblastic leukemia, acute myeloid leukemia, adenoid cystic carcinoma, AIDS, angioimmunoblastic T-cell lymphoma, breast cancer, breast neoplasm, cervical adenocarcinoma, colorectal carcinoma, Cutaneous T-cell lymphoma, diffuse large B-cell lymphoma, esophageal squamous cell carcinoma, extranodal nasal NK/T cell lymphoma, HIV-1 infection, HIV infection, Hodgkins lymphoma"
3717,CHEMBL3622533,1966216,FIMEPINOSTAT,COc1ccc(-c2nc(N3CCOCC3)c3sc(CN(C)c4ncc(C(=O)NO)cn4)cc3n2)cn1,"A list of medical conditions: lymphoma, thyroid cancer"
3718,CHEMBL3622820,1966506,ITACITINIB,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1,"A list of medical conditions: acute graft vs. host disease, breast cancer, bronchiolitis obliterans, cancer, classic Hodgkin lymphoma, endometrial cancer, graft versus host disease, hematologic disease, hematopoietic and lymphoid cell neoplasm, hemophagocytic syndrome, hepatocellular carcinoma, Hodgkins lymphoma, immune system disease, lung cancer, lymphoma, melanoma"
3719,CHEMBL3622821,1966507,UPADACITINIB,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,"A list of medical conditions: ankylosing spondylitis, atopic eczema, Crohn's disease, hidradenitis suppurativa, immune system disease, juvenile idiopathic arthritis, psoriatic arthritis, rheumatoid arthritis, systemic lupus erythematosus, temporal arteritis, ulcerative colitis, Vitiligo"
3720,CHEMBL3623004,1966691,AZD-9496,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,A list of medical conditions: breast cancer
3721,CHEMBL3623290,1966980,AZD-3759,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,A list of medical conditions: non-small cell lung carcinoma
3722,CHEMBL36255,48400,COMBRETASTATIN A-1,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)c(O)c1O,A list of medical conditions: metastasis
3723,CHEMBL362558,311715,LY-2090314,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2,"A list of medical conditions: cancer, leukemia, pancreatic carcinoma"
3724,CHEMBL363295,308699,TERODILINE,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,"A list of medical conditions: Polyuria, Urinary incontinence"
3725,CHEMBL3633802,1971064,ETC-159,Cn1c(=O)c2c(ncn2CC(=O)Nc2ccc(-c3ccccc3)nn2)n(C)c1=O,A list of medical conditions: neoplasm
3726,CHEMBL363387,321640,LIDORESTAT,O=C(O)Cn1cc(Cc2nc3c(F)c(F)cc(F)c3s2)c2ccccc21,A list of medical conditions: diabetic polyneuropathy
3727,CHEMBL363392,328286,MARALIXIBAT,CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)[C@H]1O,"A list of medical conditions: Alagille syndrome, biliary atresia, liver disease"
3728,CHEMBL36342,49268,OCTENIDINE HYDROCHLORIDE,CCCCCCCCN=c1ccn(CCCCCCCCCCn2ccc(=NCCCCCCCC)cc2)cc1.Cl.Cl,"A list of medical conditions: candidiasis, Eczema, gingivitis, tinea pedis"
3729,CHEMBL363449,318321,NADIFLOXACIN,CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,A list of medical conditions: acne
3730,CHEMBL3634561,1971831,GSK-2647544,O=c1nc(OCCc2ccc(Oc3ccc(Cl)c(C(F)(F)F)c3)cc2)[nH]cc1Cc1cncnc1,A list of medical conditions: Alzheimer disease
3731,CHEMBL363648,328880,TAK-715,CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,A list of medical conditions: rheumatoid arthritis
3732,CHEMBL3639788,2013100,TELAGLENASTAT,O=C(Cc1cccc(OC(F)(F)F)c1)Nc1ccc(CCCCc2nnc(NC(=O)Cc3ccccn3)s2)nn1,"A list of medical conditions: acute lymphoblastic leukemia, acute myeloid leukemia, astrocytoma, chronic myelomonocytic leukemia, clear cell renal carcinoma, malignant peripheral nerve sheath tumor, multiple myeloma, myelodysplastic syndrome, non-small cell lung carcinoma, prostate cancer, renal cell carcinoma, triple-negative breast cancer"
3733,CHEMBL3642985,1975709,STX107,Cc1nc(C#Cc2ccc(-c3cc(F)cc(C#N)c3)nc2)cs1,A list of medical conditions: fragile X syndrome
3734,CHEMBL3644252,1976988,ARRY-382,Cc1cccc(Cn2nc(C3CC3)c3c(NC(=O)c4cnc5cc(OCCN6CCN(C)CC6)ccn45)cccc32)n1,A list of medical conditions: neoplasm
3735,CHEMBL3644587,1977327,2X-121,O=c1[nH]nc2c3c(cccc13)N=C(CN1Cc3ccccc3C1)N2,"A list of medical conditions: breast cancer, breast carcinoma, ovarian cancer"
3736,CHEMBL3646221,1978977,VADADUSTAT,O=C(O)CNC(=O)c1ncc(-c2cccc(Cl)c2)cc1O,"A list of medical conditions: anemia (phenotype), chronic kidney disease, liver disease"
3737,CHEMBL364713,320260,NOSCAPINE,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,"A list of medical conditions: chronic lymphocytic leukemia, Cough, multiple myeloma"
3738,CHEMBL3647536,1980306,DARIGABAT,CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(=O)(=O)CC)cc4OC)c3)cnnc21,"A list of medical conditions: generalized anxiety disorder, Low back pain, panic disorder, reflex epilepsy, Seizure"
3739,CHEMBL364804,310199,GW-406381,CCOc1ccc(-c2nn3ncccc3c2-c2ccc(S(C)(=O)=O)cc2)cc1,"A list of medical conditions: osteoarthritis, knee, pain, rheumatoid arthritis, toothache"
3740,CHEMBL36506,48697,NOVOBIOCIN,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,A list of medical conditions: osteomyelitis
3741,CHEMBL3653256,1986083,SIREMADLIN,COc1ncc(-c2nc3c(n2C(C)C)[C@H](c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,"A list of medical conditions: acute myeloid leukemia, liposarcoma, myelofibrosis, neoplasm, soft tissue sarcoma"
3742,CHEMBL3654384,1987223,ORISMILAST,O=C(Cc1c(Cl)c[n+]([O-])cc1Cl)c1ccc(OC(F)F)c2c1OC1(CCS(=O)(=O)CC1)O2,A list of medical conditions: hidradenitis suppurativa
3743,CHEMBL3655081,1987927,ABROCITINIB,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,"A list of medical conditions: atopic eczema, Eczema, food allergy, kidney disease, liver disease, psoriasis"
3744,CHEMBL365795,317367,TIAPROFENIC ACID,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,A list of medical conditions: rheumatic disease
3745,CHEMBL36591,53118,ALAPROCLATE,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,A list of medical conditions: unipolar depression
3746,CHEMBL3659477,1992367,VAROGLUTAMSTAT,CCCOc1ccc([C@H]2CNC(=O)N2c2ccc3[nH]cnc3c2)cc1,A list of medical conditions: Alzheimer disease
3747,CHEMBL3661115,1994022,TAS-116,CCc1cc(C(N)=O)ccc1-n1nc(C(C)C)c2c(-n3cnc(-c4cnn(C)c4)c3)ccnc21,"A list of medical conditions: gastrointestinal stromal tumor, neoplasm"
3748,CHEMBL3661754,1994667,DENIFANSTAT,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCC2)[nH]1,"A list of medical conditions: astrocytoma, cancer, malignant colon neoplasm, non-alcoholic fatty liver disease"
3749,CHEMBL36633,53624,OXIRACETAM,NC(=O)CN1CC(O)CC1=O,A list of medical conditions: attention deficit hyperactivity disorder
3750,CHEMBL3663929,1996864,NAQUOTINIB,C=CC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1,"A list of medical conditions: neoplasm, non-small cell lung carcinoma"
3751,CHEMBL366460,293946,ISOFLAVONE,O=c1c(-c2ccccc2)coc2ccccc12,"A list of medical conditions: breast cancer, chronic kidney disease, head and neck malignant neoplasia, lung adenocarcinoma, menopause, prostate cancer"
3752,CHEMBL3666807,1999771,VELSECORAT,C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@@H]3CCOC3)c2)c1)c1ccc2c(c1)OCCO2,"A list of medical conditions: asthma, chronic obstructive pulmonary disease"
3753,CHEMBL3668014,2000990,LINZAGOLIX,COc1cc(F)c(-n2c(=O)[nH]c3csc(C(=O)O)c3c2=O)cc1OCc1c(OC)ccc(F)c1F,"A list of medical conditions: endometriosis, kidney disease, liver disease, uterine fibroid"
3754,CHEMBL3669417,2002408,BI-187004,N#Cc1ccc2c(c1)[C@H]1CCCN(C(=O)c3ccc4[nH]cnc4c3)[C@H]1C2,A list of medical conditions: type 2 diabetes mellitus
3755,CHEMBL3670800,2003805,LAZUCIRNON,Cc1cc(C(=O)N(C)C)cc(NC(=O)[C@H]2CCC(=O)N2C2CCN(Cc3ccc(Cl)c(C)c3)CC2)n1,"A list of medical conditions: age-related macular degeneration, bullous pemphigoid, diabetic retinopathy, Parkinson disease"
3756,CHEMBL367149,302932,DOCONEXENT,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,"A list of medical conditions: aging, Alzheimer disease, amblyopia, asthma, attention deficit hyperactivity disorder, breast cancer, breast ductal carcinoma in situ, cancer, cardiac arrhythmia, cardiovascular disease, cholestasis, chronic kidney disease, Cognitive impairment, colorectal adenoma, concussion, coronary artery disease"
3757,CHEMBL36715,53623,PIRACETAM,NC(=O)CN1CCCC1=O,"A list of medical conditions: anxiety, attention deficit hyperactivity disorder, cocaine dependence, Dementia, depressive disorder, movement disorder, postpoliomyelitis syndrome, schizophrenia"
3758,CHEMBL3673452,2006483,GZ-389988,COc1ccc(COc2ccc(Cn3c(N)nc4cc(-c5cnn(C)c5)cnc43)cc2OC)cc1,A list of medical conditions: osteoarthritis
3759,CHEMBL3674570,2007613,EDICOTINIB,CC1(C)CC=C(c2nc(C3CC(C)(C)OC(C)(C)C3)ccc2NC(=O)c2nc(C#N)c[nH]2)CC1,"A list of medical conditions: acute myeloid leukemia, prostate adenocarcinoma, rheumatoid arthritis"
3760,CHEMBL367463,293341,PRANOPROFEN,CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2,A list of medical conditions: eye inflammation
3761,CHEMBL3678076,2011154,EVENAMIDE,CCCCOc1cccc(CCNCC(=O)N(C)C)c1,A list of medical conditions: schizophrenia
3762,CHEMBL3678958,2012045,SKLB1028,CC(C)n1c(Nc2cccnc2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,"A list of medical conditions: acute myeloid leukemia, neoplasm"
3763,CHEMBL3681419,2014531,BASMISANIL,Cc1onc(-c2ccc(F)cc2)c1COc1ccc(C(=O)N2CCS(=O)(=O)CC2)cn1,"A list of medical conditions: Down syndrome, schizophrenia, stroke"
3764,CHEMBL3681949,2015066,TOP-1288,C#Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(NS(C)(=O)=O)c4OC)c4ccccc34)n2)cc(C(=O)NCCOCCOCCOC)c1,A list of medical conditions: ulcerative colitis
3765,CHEMBL3682589,2015713,ELISMETREP,O=C(O)c1ccc(S(=O)(=O)N(Cc2ccc(OC(F)(F)F)cc2)c2ncc3ccccc3c2C2CC2)cc1,"A list of medical conditions: diabetic neuropathy, Hot flashes"
3766,CHEMBL368347,288587,(+)-SECOISOLARICIRESINOL,COc1cc(C[C@@H](CO)[C@H](CO)Cc2ccc(O)c(OC)c2)ccc1O,A list of medical conditions: breast cancer
3767,CHEMBL3683575,2016709,MSC-2360844,O=C(c1nn(-c2ccc(CN3CCOCC3)cc2)c2c1CS(=O)(=O)c1c(F)cccc1-2)N1CCOCC1,"A list of medical conditions: myelofibrosis, non-Hodgkins lymphoma, non-small cell lung carcinoma"
3768,CHEMBL368591,287721,DIMEPHEPTANOL,CCC(O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,A list of medical conditions: heroin dependence
3769,CHEMBL3686884,2020051,E-7090,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(CCO)CC5)cc4)c3)c(OCCOC)cc21,"A list of medical conditions: breast neoplasm, cholangiocarcinoma, liver disease, neoplasm"
3770,CHEMBL3693786,2027023,CITARINOSTAT,O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2Cl)nc1)NO,"A list of medical conditions: melanoma, multiple myeloma, neoplasm, non-small cell lung carcinoma"
3771,CHEMBL3694493,2027737,VIPOGLANSTAT,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(OCC(F)F)cc21,A list of medical conditions: systemic scleroderma
3772,CHEMBL3694769,2028016,PBF-509,Nc1nc(-n2cccn2)nc(-n2cccn2)c1Br,"A list of medical conditions: non-small cell lung carcinoma, Parkinson disease"
3773,CHEMBL3695568,2028823,JNJ-49095397,COCC(=O)Nc1cc(COc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc(C)cc3)c3ccccc23)ccn1,"A list of medical conditions: chronic obstructive pulmonary disease, Respiratory Syncytial Virus Infection, seasonal allergic rhinitis"
3774,CHEMBL3696475,2029739,MK-7145,Cc1c([C@@H](O)CN2CCN(C[C@H](O)c3ccc4c(c3C)COC4=O)CC2)ccc2c1COC2=O,"A list of medical conditions: hypertension, Renal insufficiency"
3775,CHEMBL3697617,2030892,TAVAPADON,Cc1cc(Oc2ncccc2C(F)(F)F)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,"A list of medical conditions: kidney disease, liver disease, Parkinson disease"
3776,CHEMBL36994,53591,ANIRACETAM,COc1ccc(C(=O)N2CCCC2=O)cc1,A list of medical conditions: attention deficit hyperactivity disorder
3777,CHEMBL3701238,2034550,FUTIBATINIB,C=CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,"A list of medical conditions: breast cancer, cancer, cholangiocarcinoma, hepatocellular carcinoma, neoplasm, non-small cell lung carcinoma, soft tissue sarcoma"
3778,CHEMBL370143,325236,PAROMOMYCIN,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,"A list of medical conditions: cutaneous Leishmaniasis, Leishmaniasis, osteomyelitis, visceral Leishmaniasis"
3779,CHEMBL370252,321737,FLUMEQUINE,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,A list of medical conditions: bacterial disease
3780,CHEMBL3702854,2036182,RILZABRUTINIB,CC(C)(/C=C(\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1,"A list of medical conditions: Anemia, Hemolytic, Autoimmune, asthma, atopic eczema, autoimmune thrombocytopenic purpura, IgG4-related disease, pemphigus, pemphigus vulgaris, urticaria"
3781,CHEMBL3704901,2038250,ZUNSEMETINIB,Cc1cnc(-c2ccnc(C(C)(C)O)n2)cc1-n1c(C)cc(OCc2ncc(F)cc2F)c(Cl)c1=O,"A list of medical conditions: COVID-19, cryopyrin-associated periodic syndrome, hidradenitis suppurativa, rheumatoid arthritis"
3782,CHEMBL3707183,2039153,QUINIDINE SULFATE,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.O.O.O=S(=O)(O)O,"A list of medical conditions: amyotrophic lateral sclerosis, autism"
3783,CHEMBL3707204,2039175,(2-BENZHYDRYLOXYETHYL)DIETHYL-METHYLAMMONIUM IODIDE,CC[N+](C)(CC)CCOC(c1ccccc1)c1ccccc1.[I-],A list of medical conditions: gastrointestinal disease
3784,CHEMBL3707209,2039180,METHYLPROPYLPROPANEDIOL DINITRATE,CCCC(C)(CCO[N+](=O)[O-])O[N+](=O)[O-],A list of medical conditions: cardiovascular disease
3785,CHEMBL3707212,2039183,GESTONORONE,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,A list of medical conditions: neoplasm
3786,CHEMBL3707214,2039185,MORPHOLINE SALICYLATE,O=C(ON1CCOCC1)c1ccccc1O,"A list of medical conditions: Fever, pain"
3787,CHEMBL3707215,2039186,ETANAUTINE,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,A list of medical conditions: Parkinson disease
3788,CHEMBL3707218,2039189,FUNAPIDE,O=C1N(Cc2ccc(C(F)(F)F)o2)c2ccccc2[C@]12COc1cc3c(cc12)OCO3,"A list of medical conditions: osteoarthritis, knee, postherpetic neuralgia, primary erythermalgia"
3789,CHEMBL3707219,2039190,REMETINOSTAT,COC(=O)c1ccc(OC(=O)CCCCCCC(=O)NO)cc1,"A list of medical conditions: Cutaneous T-cell lymphoma, skin basal cell carcinoma, squamous cell carcinoma"
3790,CHEMBL3707220,2039191,ICOSABUTATE,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCOC(CC)C(=O)O,"A list of medical conditions: Disorder of lipid metabolism, non-alcoholic fatty liver disease"
3791,CHEMBL3707222,2039193,VOLIXIBAT,CCCC[C@]1(CC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2cccc(NC(=O)N[C@@H]3O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](OCc4ccccc4)[C@H]3O)c2)[C@H]1O,"A list of medical conditions: intrahepatic cholestasis, primary biliary cirrhosis, sclerosing cholangitis"
3792,CHEMBL3707223,2039194,SOFPIRONIUM BROMIDE,CCOC(=O)C[N+]1(C)CC[C@@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1.[Br-],A list of medical conditions: Hyperhidrosis
3793,CHEMBL3707234,2039205,NICOFETAMIDE,O=C(NC(Cc1ccccc1)c1ccccc1)c1cccnc1,A list of medical conditions: gastrointestinal disease
3794,CHEMBL3707235,2039206,GEMIGLIPTIN,N[C@@H](CC(=O)N1CCc2c(nc(C(F)(F)F)nc2C(F)(F)F)C1)CN1CC(F)(F)CCC1=O,"A list of medical conditions: cancer, diabetes mellitus, kidney disease, liver disease, type 2 diabetes mellitus"
3795,CHEMBL3707239,2039210,ETOFYLLINE NICOTINATE,Cn1c(=O)c2c(ncn2CCOC(=O)c2cccnc2)n(C)c1=O,A list of medical conditions: cardiovascular disease
3796,CHEMBL3707243,2039214,GLYCOPYRRONIUM TOSYLATE,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.Cc1ccc(S(=O)(=O)[O-])cc1.O,"A list of medical conditions: cardiac arrhythmia, cerebral palsy, chronic bronchitis, chronic obstructive pulmonary disease, Hyperhidrosis, peptic ulcer disease"
3797,CHEMBL3707244,2039215,RECANACLOTIDE,CC(C)C[C@@H]1NC(=O)[C@H](COP(=O)(O)O)NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N[C@@H](C(=O)O)CSSC[C@H](NC1=O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N1CCC[C@H]1C(=O)O)CSSC[C@H](N)C(=O)N2,"A list of medical conditions: dyspepsia, gastroparesis"
3798,CHEMBL3707245,2039216,OMIDENEPAG,O=C(O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,A list of medical conditions: glaucoma
3799,CHEMBL3707246,2039217,OZANIMOD HYDROCHLORIDE,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N.Cl,A list of medical conditions: multiple sclerosis
3800,CHEMBL3707247,2039218,OZANIMOD,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N,"A list of medical conditions: COVID-19, Crohn's disease, immune system disease, liver disease, multiple sclerosis, ulcerative colitis"
3801,CHEMBL3707248,2039219,VALBENAZINE TOSYLATE,COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1,A list of medical conditions: movement disorder
3802,CHEMBL3707254,2039225,FURAZIDIN,O=C1CN(/N=C/C=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,A list of medical conditions: bacterial disease
3803,CHEMBL3707257,2039228,TENITRAMINE,O=[N+]([O-])OCCN(CCO[N+](=O)[O-])CCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-],A list of medical conditions: cardiovascular disease
